AutoRange,On
Start Time,2024-08-23 13:20:02.205890
Firmware Version,K-01.07.03-01.00-01.10-01.05
ResolutionEnum,SLOW
Serial Number,CN63230064
Stop Time,2024-08-23 16:19:47.024456
Model,EDU34450A
TriggerSource,Immediate
AutoImpedance,10 MΩ
Address,USB0::0x2A8D::0x8E01::CN63230064::0::INSTR
TriggerDelay,0.0
Range(VDC),0.1
Sample Count,11887

Time Stamp(s),Records,DC Voltage(VDC),
2024-08-23 15:43:27.491789,9497,0.102930816,
2024-08-23 15:43:28.350962,9498,0.102834557,
2024-08-23 15:43:29.208523,9499,0.102705377,
2024-08-23 15:43:30.075886,9500,0.102783025,
2024-08-23 15:43:30.924680,9501,0.103021035,
2024-08-23 15:43:31.784569,9502,0.102975722,
2024-08-23 15:43:32.628198,9503,0.102882687,
2024-08-23 15:43:33.491027,9504,0.102941099,
2024-08-23 15:43:34.410456,9505,0.102934448,
2024-08-23 15:43:35.390184,9506,0.102923978,
2024-08-23 15:43:36.374375,9507,0.102869092,
2024-08-23 15:43:37.348738,9508,0.10289075,
2024-08-23 15:43:38.333008,9509,0.102766208,
2024-08-23 15:43:39.289741,9510,0.102916939,
2024-08-23 15:43:40.150659,9511,0.103171738,
2024-08-23 15:43:41.008874,9512,0.103234794,
2024-08-23 15:43:41.869658,9513,0.103050259,
2024-08-23 15:43:42.723709,9514,0.103208925,
2024-08-23 15:43:43.589942,9515,0.103305223,
2024-08-23 15:43:44.444194,9516,0.103287952,
2024-08-23 15:43:45.306852,9517,0.103251271,
2024-08-23 15:43:46.164705,9518,0.103250033,
2024-08-23 15:43:47.027117,9519,0.103249826,
2024-08-23 15:43:47.925509,9520,0.103334152,
2024-08-23 15:43:48.904763,9521,0.103582615,
2024-08-23 15:43:49.887787,9522,0.10367549,
2024-08-23 15:43:50.863935,9523,0.103297243,
2024-08-23 15:43:51.848969,9524,0.103015483,
2024-08-23 15:43:52.823453,9525,0.1028566,
2024-08-23 15:43:53.682748,9526,0.102702112,
2024-08-23 15:43:54.542050,9527,0.102738464,
2024-08-23 15:43:55.407336,9528,0.102573906,
2024-08-23 15:43:56.267400,9529,0.102549703,
2024-08-23 15:43:57.125343,9530,0.102598023,
2024-08-23 15:43:57.988337,9531,0.102477093,
2024-08-23 15:43:58.842809,9532,0.102343306,
2024-08-23 15:43:59.684025,9533,0.102391346,
2024-08-23 15:44:00.541346,9534,0.102222273,
2024-08-23 15:44:01.447756,9535,0.102204521,
2024-08-23 15:44:02.427232,9536,0.10210706,
2024-08-23 15:44:03.407030,9537,0.101814867,
2024-08-23 15:44:04.388844,9538,0.101865813,
2024-08-23 15:44:05.362350,9539,0.102432335,
2024-08-23 15:44:06.345808,9540,0.102068494,
2024-08-23 15:44:07.206388,9541,0.101480873,
2024-08-23 15:44:08.062524,9542,0.101008186,
2024-08-23 15:44:08.923358,9543,0.10056765,
2024-08-23 15:44:09.789267,9544,0.100119565,
2024-08-23 15:44:10.647899,9545,0.100292796,
2024-08-23 15:44:11.502981,9546,0.0996477779,
2024-08-23 15:44:12.364821,9547,0.0998196124,
2024-08-23 15:44:13.227218,9548,0.102743293,
2024-08-23 15:44:14.089750,9549,0.102981606,
2024-08-23 15:44:14.962422,9550,0.10260586,
2024-08-23 15:44:15.940898,9551,0.102206779,
2024-08-23 15:44:16.924477,9552,0.10213089,
2024-08-23 15:44:17.907001,9553,0.10180494,
2024-08-23 15:44:18.883030,9554,0.100887866,
2024-08-23 15:44:19.861142,9555,0.100379705,
2024-08-23 15:44:20.744580,9556,0.100291373,
2024-08-23 15:44:21.606374,9557,0.100326911,
2024-08-23 15:44:22.467417,9558,0.100452922,
2024-08-23 15:44:23.346144,9559,0.100614004,
2024-08-23 15:44:24.204171,9560,0.100858828,
2024-08-23 15:44:25.061774,9561,0.10071472,
2024-08-23 15:44:25.921299,9562,0.100599694,
2024-08-23 15:44:26.786181,9563,0.100582425,
2024-08-23 15:44:27.645629,9564,0.100827439,
2024-08-23 15:44:28.523502,9565,0.10072512,
2024-08-23 15:44:29.501814,9566,0.100518341,
2024-08-23 15:44:30.481027,9567,0.10049012,
2024-08-23 15:44:31.461858,9568,0.100368414,
2024-08-23 15:44:32.445785,9569,0.10029264,
2024-08-23 15:44:33.425188,9570,0.100108977,
2024-08-23 15:44:34.299495,9571,0.0999097889,
2024-08-23 15:44:35.164834,9572,0.0999411027,
2024-08-23 15:44:36.026540,9573,0.100093309,
2024-08-23 15:44:36.878803,9574,0.0997628101,
2024-08-23 15:44:37.721422,9575,0.0995474452,
2024-08-23 15:44:38.578733,9576,0.0996126378,
2024-08-23 15:44:39.438997,9577,0.0995876604,
2024-08-23 15:44:40.305077,9578,0.099370103,
2024-08-23 15:44:41.158780,9579,0.0991850867,
2024-08-23 15:44:42.026054,9580,0.0987438959,
2024-08-23 15:44:43.002728,9581,0.101724525,
2024-08-23 15:44:43.984488,9582,0.10508409,
2024-08-23 15:44:44.964522,9583,0.105861444,
2024-08-23 15:44:45.942248,9584,0.106176577,
2024-08-23 15:44:46.934868,9585,0.106008507,
2024-08-23 15:44:47.840157,9586,0.105154893,
2024-08-23 15:44:48.721452,9587,0.104749913,
2024-08-23 15:44:49.583564,9588,0.104855023,
2024-08-23 15:44:50.490194,9589,0.104701117,
2024-08-23 15:44:51.343589,9590,0.104742216,
2024-08-23 15:44:52.199721,9591,0.10474846,
2024-08-23 15:44:53.059129,9592,0.104646085,
2024-08-23 15:44:53.918353,9593,0.104598416,
2024-08-23 15:44:54.779370,9594,0.104622474,
2024-08-23 15:44:55.639923,9595,0.104655372,
2024-08-23 15:44:56.622432,9596,0.104845086,
2024-08-23 15:44:57.597755,9597,0.104721146,
2024-08-23 15:44:58.582861,9598,0.104474141,
2024-08-23 15:44:59.631283,9599,0.104530256,
2024-08-23 15:45:00.621643,9600,0.104609304,
2024-08-23 15:45:01.517429,9601,0.104673703,
2024-08-23 15:45:02.382400,9602,0.104582192,
2024-08-23 15:45:03.238229,9603,0.104719053,
2024-08-23 15:45:04.098400,9604,0.104611128,
2024-08-23 15:45:04.988125,9605,0.104534035,
2024-08-23 15:45:05.837493,9606,0.104578762,
2024-08-23 15:45:06.698063,9607,0.104623491,
2024-08-23 15:45:07.590311,9608,0.104683495,
2024-08-23 15:45:08.440506,9609,0.104778715,
2024-08-23 15:45:09.299609,9610,0.104701264,
2024-08-23 15:45:10.288980,9611,0.104773555,
2024-08-23 15:45:11.262599,9612,0.104763521,
2024-08-23 15:45:12.238296,9613,0.10481406,
2024-08-23 15:45:13.222525,9614,0.104719047,
2024-08-23 15:45:14.282423,9615,0.104622334,
2024-08-23 15:45:15.181913,9616,0.104650644,
2024-08-23 15:45:16.048077,9617,0.10470978,
2024-08-23 15:45:16.905998,9618,0.104758252,
2024-08-23 15:45:17.760119,9619,0.104832558,
2024-08-23 15:45:18.630805,9620,0.104938073,
2024-08-23 15:45:19.492850,9621,0.10498403,
2024-08-23 15:45:20.411123,9622,0.104987951,
2024-08-23 15:45:21.280755,9623,0.104691026,
2024-08-23 15:45:22.138874,9624,0.104630496,
2024-08-23 15:45:23.021986,9625,0.104591977,
2024-08-23 15:45:23.999438,9626,0.104584775,
2024-08-23 15:45:24.975953,9627,0.104516066,
2024-08-23 15:45:25.959986,9628,0.104558773,
2024-08-23 15:45:26.935871,9629,0.104490878,
2024-08-23 15:45:27.918052,9630,0.104596004,
2024-08-23 15:45:28.799222,9631,0.104751747,
2024-08-23 15:45:29.654266,9632,0.104726166,
2024-08-23 15:45:30.498430,9633,0.104743709,
2024-08-23 15:45:31.357191,9634,0.104364419,
2024-08-23 15:45:32.216311,9635,0.104317987,
2024-08-23 15:45:33.077888,9636,0.104217042,
2024-08-23 15:45:33.962804,9637,0.104228967,
2024-08-23 15:45:34.853320,9638,0.104382842,
2024-08-23 15:45:35.692669,9639,0.104330117,
2024-08-23 15:45:36.544644,9640,0.104360448,
2024-08-23 15:45:37.514693,9641,0.104481992,
2024-08-23 15:45:38.507407,9642,0.10458476,
2024-08-23 15:45:39.493517,9643,0.104724982,
2024-08-23 15:45:40.478961,9644,0.104961971,
2024-08-23 15:45:41.455746,9645,0.106065982,
2024-08-23 15:45:42.355696,9646,0.108121446,
2024-08-23 15:45:43.222340,9647,0.110781173,
2024-08-23 15:45:44.072755,9648,0.113746862,
2024-08-23 15:45:44.937537,9649,0.117057311,
2024-08-23 15:45:45.796367,9650,0.120553985,
2024-08-23 15:45:47.075291,9651,0.125439787,
2024-08-23 15:45:48.075171,9652,0.129625465,
2024-08-23 15:45:48.975094,9653,0.133241601,
2024-08-23 15:45:49.834281,9654,0.136385726,
2024-08-23 15:45:50.693249,9655,0.139118789,
2024-08-23 15:45:51.559738,9656,0.141304889,
2024-08-23 15:45:52.414565,9657,0.143448815,
2024-08-23 15:45:53.282728,9658,0.145367638,
2024-08-23 15:45:54.132623,9659,0.146852982,
2024-08-23 15:45:54.972801,9660,0.14801864,
2024-08-23 15:45:55.836764,9661,0.149024054,
2024-08-23 15:45:56.694696,9662,0.150073683,
2024-08-23 15:45:57.676280,9663,0.150843307,
2024-08-23 15:45:58.727563,9664,0.151614635,
2024-08-23 15:45:59.710057,9665,0.15197502,
2024-08-23 15:46:00.691284,9666,0.15246937,
2024-08-23 15:46:01.678404,9667,0.152754779,
2024-08-23 15:46:02.574582,9668,0.153121723,
2024-08-23 15:46:03.439041,9669,0.15298112,
2024-08-23 15:46:04.292156,9670,0.1535308,
2024-08-23 15:46:05.152711,9671,0.153612041,
2024-08-23 15:46:05.993664,9672,0.153448275,
2024-08-23 15:46:06.856290,9673,0.153373911,
2024-08-23 15:46:07.717231,9674,0.153253541,
2024-08-23 15:46:08.575719,9675,0.152934029,
2024-08-23 15:46:09.439833,9676,0.152864817,
2024-08-23 15:46:10.309719,9677,0.15281651,
2024-08-23 15:46:11.299110,9678,0.152701339,
2024-08-23 15:46:12.275768,9679,0.15267167,
2024-08-23 15:46:13.256277,9680,0.152630358,
2024-08-23 15:46:14.247201,9681,0.15264679,
2024-08-23 15:46:15.214462,9682,0.152504746,
2024-08-23 15:46:16.110271,9683,0.152513034,
2024-08-23 15:46:16.970333,9684,0.152395676,
2024-08-23 15:46:17.833119,9685,0.152268866,
2024-08-23 15:46:18.690616,9686,0.152158115,
2024-08-23 15:46:19.552896,9687,0.152284812,
2024-08-23 15:46:20.413144,9688,0.152094837,
2024-08-23 15:46:21.272966,9689,0.152122219,
2024-08-23 15:46:22.130613,9690,0.152235162,
2024-08-23 15:46:22.971993,9691,0.152192697,
2024-08-23 15:46:23.828988,9692,0.152123452,
2024-08-23 15:46:24.801046,9693,0.15197867,
2024-08-23 15:46:25.797281,9694,0.152048365,
2024-08-23 15:46:26.792094,9695,0.152289737,
2024-08-23 15:46:27.776639,9696,0.152489762,
2024-08-23 15:46:28.769314,9697,0.152545024,
2024-08-23 15:46:29.714187,9698,0.152537787,
2024-08-23 15:46:30.570986,9699,0.152472411,
2024-08-23 15:46:31.501626,9700,0.152441001,
2024-08-23 15:46:32.356033,9701,0.152736015,
2024-08-23 15:46:33.219000,9702,0.15258765,
2024-08-23 15:46:34.070953,9703,0.152674886,
2024-08-23 15:46:34.932315,9704,0.152847759,
2024-08-23 15:46:35.819269,9705,0.152763327,
2024-08-23 15:46:36.711629,9706,0.152841025,
2024-08-23 15:46:37.576740,9707,0.1529873,
2024-08-23 15:46:38.570426,9708,0.152986759,
2024-08-23 15:46:39.550862,9709,0.152823335,
2024-08-23 15:46:40.538047,9710,0.152784849,
2024-08-23 15:46:41.510527,9711,0.152815182,
2024-08-23 15:46:42.489233,9712,0.152872722,
2024-08-23 15:46:43.374638,9713,0.152875919,
2024-08-23 15:46:44.233730,9714,0.152936601,
2024-08-23 15:46:45.093162,9715,0.152845827,
2024-08-23 15:46:45.953722,9716,0.152864929,
2024-08-23 15:46:46.842345,9717,0.152990772,
2024-08-23 15:46:47.730694,9718,0.152897744,
2024-08-23 15:46:48.595266,9719,0.152881213,
2024-08-23 15:46:49.452371,9720,0.153003801,
2024-08-23 15:46:50.313418,9721,0.152922947,
2024-08-23 15:46:51.172270,9722,0.152945817,
2024-08-23 15:46:52.161090,9723,0.153014138,
2024-08-23 15:46:53.136431,9724,0.153205857,
2024-08-23 15:46:54.110518,9725,0.153279444,
2024-08-23 15:46:55.088984,9726,0.153365707,
2024-08-23 15:46:56.079949,9727,0.153297858,
2024-08-23 15:46:56.969485,9728,0.153194045,
2024-08-23 15:46:57.866588,9729,0.153175767,
2024-08-23 15:46:58.709063,9730,0.153079578,
2024-08-23 15:46:59.573513,9731,0.153154848,
2024-08-23 15:47:00.476720,9732,0.153167345,
2024-08-23 15:47:01.329826,9733,0.153223979,
2024-08-23 15:47:02.195275,9734,0.153196206,
2024-08-23 15:47:03.049254,9735,0.153264173,
2024-08-23 15:47:03.935091,9736,0.153215231,
2024-08-23 15:47:04.798590,9737,0.153282427,
2024-08-23 15:47:05.785880,9738,0.153447363,
2024-08-23 15:47:06.801855,9739,0.153504239,
2024-08-23 15:47:08.003588,9740,0.153474219,
2024-08-23 15:47:09.024884,9741,0.15358356,
2024-08-23 15:47:09.990465,9742,0.15361971,
2024-08-23 15:47:10.852706,9743,0.153610361,
2024-08-23 15:47:11.707368,9744,0.153614632,
2024-08-23 15:47:12.580518,9745,0.153645134,
2024-08-23 15:47:13.452446,9746,0.153755961,
2024-08-23 15:47:14.329554,9747,0.153819097,
2024-08-23 15:47:15.191400,9748,0.153823907,
2024-08-23 15:47:16.055257,9749,0.153856843,
2024-08-23 15:47:16.912491,9750,0.153807342,
2024-08-23 15:47:17.768121,9751,0.153808097,
2024-08-23 15:47:18.653068,9752,0.153846868,
2024-08-23 15:47:19.678394,9753,0.153816021,
2024-08-23 15:47:20.664919,9754,0.153740951,
2024-08-23 15:47:21.650107,9755,0.153731072,
2024-08-23 15:47:22.632695,9756,0.153572467,
2024-08-23 15:47:23.609615,9757,0.153587331,
2024-08-23 15:47:24.475115,9758,0.153699733,
2024-08-23 15:47:25.331103,9759,0.153642159,
2024-08-23 15:47:26.192354,9760,0.153443718,
2024-08-23 15:47:27.049700,9761,0.153564072,
2024-08-23 15:47:27.911049,9762,0.153836512,
2024-08-23 15:47:28.767434,9763,0.153892826,
2024-08-23 15:47:29.630621,9764,0.153795632,
2024-08-23 15:47:30.510054,9765,0.1538223,
2024-08-23 15:47:31.365770,9766,0.153731227,
2024-08-23 15:47:32.251030,9767,0.153676294,
2024-08-23 15:47:33.259154,9768,0.153492772,
2024-08-23 15:47:34.240001,9769,0.153539929,
2024-08-23 15:47:35.210246,9770,0.15379252,
2024-08-23 15:47:36.187312,9771,0.153870399,
2024-08-23 15:47:37.175138,9772,0.153948518,
2024-08-23 15:47:38.046324,9773,0.15410634,
2024-08-23 15:47:38.931384,9774,0.154001852,
2024-08-23 15:47:39.794910,9775,0.154062694,
2024-08-23 15:47:40.645971,9776,0.15404455,
2024-08-23 15:47:41.510251,9777,0.153888458,
2024-08-23 15:47:42.368065,9778,0.154173858,
2024-08-23 15:47:43.226095,9779,0.154455661,
2024-08-23 15:47:44.086988,9780,0.154557716,
2024-08-23 15:47:44.959419,9781,0.154656547,
2024-08-23 15:47:45.857396,9782,0.15451189,
2024-08-23 15:47:46.842373,9783,0.154109496,
2024-08-23 15:47:47.831546,9784,0.154486658,
2024-08-23 15:47:48.802952,9785,0.154417164,
2024-08-23 15:47:49.811332,9786,0.15421261,
2024-08-23 15:47:50.790657,9787,0.154278855,
2024-08-23 15:47:51.694353,9788,0.154206752,
2024-08-23 15:47:52.549951,9789,0.15404089,
2024-08-23 15:47:53.402201,9790,0.154239172,
2024-08-23 15:47:54.273161,9791,0.154238779,
2024-08-23 15:47:55.127190,9792,0.154137736,
2024-08-23 15:47:55.987571,9793,0.154152042,
2024-08-23 15:47:56.852166,9794,0.15429062,
2024-08-23 15:47:57.706099,9795,0.154120898,
2024-08-23 15:47:58.574492,9796,0.154265917,
2024-08-23 15:47:59.468312,9797,0.154334785,
2024-08-23 15:48:00.443612,9798,0.154617453,
2024-08-23 15:48:01.420700,9799,0.154881794,
2024-08-23 15:48:02.382288,9800,0.154902224,
2024-08-23 15:48:03.344690,9801,0.15525563,
2024-08-23 15:48:04.330312,9802,0.155485153,
2024-08-23 15:48:05.204485,9803,0.155405229,
2024-08-23 15:48:06.068451,9804,0.155340028,
2024-08-23 15:48:06.953716,9805,0.155254738,
2024-08-23 15:48:07.803721,9806,0.155233387,
2024-08-23 15:48:08.670116,9807,0.155145709,
2024-08-23 15:48:09.552172,9808,0.154980643,
2024-08-23 15:48:10.414851,9809,0.154810089,
2024-08-23 15:48:11.264026,9810,0.154819657,
2024-08-23 15:48:12.131700,9811,0.154738441,
2024-08-23 15:48:13.000766,9812,0.154810749,
2024-08-23 15:48:13.984562,9813,0.154837656,
2024-08-23 15:48:14.970241,9814,0.154855204,
2024-08-23 15:48:15.955883,9815,0.154888647,
2024-08-23 15:48:16.942135,9816,0.154925953,
2024-08-23 15:48:17.927058,9817,0.154899834,
2024-08-23 15:48:18.803067,9818,0.1549364,
2024-08-23 15:48:19.664230,9819,0.154994775,
2024-08-23 15:48:20.531641,9820,0.154949196,
2024-08-23 15:48:21.428617,9821,0.154965856,
2024-08-23 15:48:22.318835,9822,0.155033145,
2024-08-23 15:48:23.162494,9823,0.154949424,
2024-08-23 15:48:24.025877,9824,0.155031344,
2024-08-23 15:48:24.881960,9825,0.154892411,
2024-08-23 15:48:25.746260,9826,0.154718388,
2024-08-23 15:48:26.626118,9827,0.154663889,
2024-08-23 15:48:27.609712,9828,0.154709232,
2024-08-23 15:48:28.590316,9829,0.154834746,
2024-08-23 15:48:29.598413,9830,0.154975752,
2024-08-23 15:48:30.570427,9831,0.155119816,
2024-08-23 15:48:31.545107,9832,0.154671448,
2024-08-23 15:48:32.425431,9833,0.154616053,
2024-08-23 15:48:33.282116,9834,0.154614862,
2024-08-23 15:48:34.141391,9835,0.154538888,
2024-08-23 15:48:34.998784,9836,0.154569162,
2024-08-23 15:48:35.862134,9837,0.154659581,
2024-08-23 15:48:36.721907,9838,0.15483519,
2024-08-23 15:48:37.592099,9839,0.15498829,
2024-08-23 15:48:38.439992,9840,0.154905178,
2024-08-23 15:48:39.303821,9841,0.154632858,
2024-08-23 15:48:40.164060,9842,0.154682334,
2024-08-23 15:48:41.141069,9843,0.154807484,
2024-08-23 15:48:42.123403,9844,0.154945509,
2024-08-23 15:48:43.111685,9845,0.15508207,
2024-08-23 15:48:44.085825,9846,0.155006322,
2024-08-23 15:48:45.058025,9847,0.155095923,
2024-08-23 15:48:45.960721,9848,0.155315908,
2024-08-23 15:48:46.865799,9849,0.155381702,
2024-08-23 15:48:47.750983,9850,0.155252883,
2024-08-23 15:48:48.636768,9851,0.155349834,
2024-08-23 15:48:49.583410,9852,0.155358658,
2024-08-23 15:48:50.508857,9853,0.155205519,
2024-08-23 15:48:51.382223,9854,0.155069304,
2024-08-23 15:48:52.269627,9855,0.155166495,
2024-08-23 15:48:53.205565,9856,0.155369924,
2024-08-23 15:48:54.105325,9857,0.155400317,
2024-08-23 15:48:55.096898,9858,0.155058807,
2024-08-23 15:48:56.086394,9859,0.155023913,
2024-08-23 15:48:57.062682,9860,0.155070676,
2024-08-23 15:48:58.038152,9861,0.15503612,
2024-08-23 15:48:59.026998,9862,0.155141485,
2024-08-23 15:48:59.882754,9863,0.155130736,
2024-08-23 15:49:00.738570,9864,0.155493282,
2024-08-23 15:49:01.607556,9865,0.155604745,
2024-08-23 15:49:02.461927,9866,0.155551916,
2024-08-23 15:49:03.321349,9867,0.155423464,
2024-08-23 15:49:04.178689,9868,0.155198928,
2024-08-23 15:49:05.043754,9869,0.155116866,
2024-08-23 15:49:05.899532,9870,0.154994708,
2024-08-23 15:49:06.779918,9871,0.154885938,
2024-08-23 15:49:07.682893,9872,0.155132233,
2024-08-23 15:49:08.669141,9873,0.155365929,
2024-08-23 15:49:09.670546,9874,0.155580947,
2024-08-23 15:49:10.643575,9875,0.155681042,
2024-08-23 15:49:11.622311,9876,0.155732568,
2024-08-23 15:49:12.607324,9877,0.155364928,
2024-08-23 15:49:13.470648,9878,0.154919165,
2024-08-23 15:49:14.345933,9879,0.154565543,
2024-08-23 15:49:15.201270,9880,0.154205024,
2024-08-23 15:49:16.078709,9881,0.153818119,
2024-08-23 15:49:16.938438,9882,0.153469556,
2024-08-23 15:49:17.802600,9883,0.153170221,
2024-08-23 15:49:18.661045,9884,0.153013706,
2024-08-23 15:49:19.537387,9885,0.152998475,
2024-08-23 15:49:20.401063,9886,0.153033597,
2024-08-23 15:49:21.298665,9887,0.152980379,
2024-08-23 15:49:22.308617,9888,0.153050162,
2024-08-23 15:49:23.341451,9889,0.152929997,
2024-08-23 15:49:24.341446,9890,0.152912032,
2024-08-23 15:49:25.324974,9891,0.153286693,
2024-08-23 15:49:26.283823,9892,0.153356582,
2024-08-23 15:49:27.141128,9893,0.153272159,
2024-08-23 15:49:28.002647,9894,0.153529318,
2024-08-23 15:49:28.859255,9895,0.153923277,
2024-08-23 15:49:29.740350,9896,0.154169043,
2024-08-23 15:49:30.601971,9897,0.154288681,
2024-08-23 15:49:31.466076,9898,0.154579716,
2024-08-23 15:49:32.315768,9899,0.154517335,
2024-08-23 15:49:33.188862,9900,0.154419794,
2024-08-23 15:49:34.035097,9901,0.154426276,
2024-08-23 15:49:34.938879,9902,0.154678346,
2024-08-23 15:49:35.920944,9903,0.15488888,
2024-08-23 15:49:36.898926,9904,0.15574401,
2024-08-23 15:49:37.882358,9905,0.155738422,
2024-08-23 15:49:38.865320,9906,0.155679065,
2024-08-23 15:49:39.834926,9907,0.155771089,
2024-08-23 15:49:40.705293,9908,0.155821198,
2024-08-23 15:49:41.562407,9909,0.155913544,
2024-08-23 15:49:42.438542,9910,0.155863379,
2024-08-23 15:49:43.304145,9911,0.155854924,
2024-08-23 15:49:44.161078,9912,0.156025143,
2024-08-23 15:49:45.025468,9913,0.156036505,
2024-08-23 15:49:45.884910,9914,0.156131337,
2024-08-23 15:49:46.739398,9915,0.156116246,
2024-08-23 15:49:47.609392,9916,0.156016048,
2024-08-23 15:49:48.525316,9917,0.156053677,
2024-08-23 15:49:49.536770,9918,0.155824652,
2024-08-23 15:49:50.515903,9919,0.155759782,
2024-08-23 15:49:51.501563,9920,0.155858898,
2024-08-23 15:49:52.476492,9921,0.155930311,
2024-08-23 15:49:53.454087,9922,0.155971344,
2024-08-23 15:49:54.343767,9923,0.155999726,
2024-08-23 15:49:55.194958,9924,0.156191087,
2024-08-23 15:49:56.054091,9925,0.156171002,
2024-08-23 15:49:56.911948,9926,0.15581226,
2024-08-23 15:49:57.782236,9927,0.155630731,
2024-08-23 15:49:58.657474,9928,0.155860706,
2024-08-23 15:49:59.514171,9929,0.155982789,
2024-08-23 15:50:00.385903,9930,0.155980135,
2024-08-23 15:50:01.234858,9931,0.155938203,
2024-08-23 15:50:02.136889,9932,0.155909708,
2024-08-23 15:50:03.135686,9933,0.156080872,
2024-08-23 15:50:04.114166,9934,0.156187673,
2024-08-23 15:50:05.094392,9935,0.156280429,
2024-08-23 15:50:06.079839,9936,0.156365709,
2024-08-23 15:50:07.053155,9937,0.156559442,
2024-08-23 15:50:07.916570,9938,0.156673671,
2024-08-23 15:50:08.774986,9939,0.156467251,
2024-08-23 15:50:09.634743,9940,0.156430901,
2024-08-23 15:50:10.501442,9941,0.156150071,
2024-08-23 15:50:11.355960,9942,0.156372738,
2024-08-23 15:50:12.236153,9943,0.155991795,
2024-08-23 15:50:13.091481,9944,0.155875514,
2024-08-23 15:50:13.962916,9945,0.156249625,
2024-08-23 15:50:14.838199,9946,0.156270185,
2024-08-23 15:50:15.733903,9947,0.155928468,
2024-08-23 15:50:16.733415,9948,0.156117721,
2024-08-23 15:50:17.711416,9949,0.156055383,
2024-08-23 15:50:18.695489,9950,0.155957476,
2024-08-23 15:50:19.716284,9951,0.156126481,
2024-08-23 15:50:20.689232,9952,0.156605147,
2024-08-23 15:50:21.557291,9953,0.156691981,
